,open,high,low,close,volume
2020-02-25 10:43:00,0.13,0.13,0.13,0.13,150.0
2020-02-25 10:44:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 10:45:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 10:46:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 10:47:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 10:48:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 10:49:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 10:50:00,0.131,0.131,0.131,0.131,100.0
2020-02-25 10:51:00,0.131,0.131,0.131,0.131,0.0
2020-02-25 10:52:00,0.131,0.131,0.131,0.131,0.0
2020-02-25 10:53:00,0.131,0.131,0.131,0.131,0.0
2020-02-25 10:54:00,0.131,0.131,0.131,0.131,0.0
2020-02-25 10:55:00,0.131,0.131,0.131,0.131,0.0
2020-02-25 10:56:00,0.131,0.131,0.131,0.131,0.0
2020-02-25 10:57:00,0.131,0.131,0.131,0.131,0.0
2020-02-25 10:58:00,0.1325,0.1325,0.1325,0.1325,10.0
2020-02-25 10:59:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:00:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:01:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:02:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:03:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:04:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:05:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:06:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:07:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:08:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:09:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:10:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:11:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:12:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:13:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:14:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:15:00,0.1325,0.1325,0.1325,0.1325,0.0
2020-02-25 11:16:00,0.1349,0.135,0.1349,0.135,40.0
2020-02-25 11:17:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:18:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:19:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:20:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:21:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:22:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:23:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:24:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:25:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:26:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:27:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:28:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:29:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:30:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:31:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:32:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:33:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:34:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:35:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:36:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:37:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:38:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:39:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:40:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:41:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:42:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:43:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:44:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:45:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:46:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:47:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:48:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:49:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:50:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:51:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:52:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:53:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:54:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:55:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:56:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:57:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:58:00,0.135,0.135,0.135,0.135,0.0
2020-02-25 11:59:00,0.13,0.13,0.13,0.13,10.0
2020-02-25 12:00:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:01:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:02:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:03:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:04:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:05:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:06:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:07:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:08:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:09:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:10:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:11:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:12:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:13:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:14:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:15:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:16:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:17:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:18:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:19:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:20:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:21:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:22:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:23:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:24:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:25:00,0.13,0.13,0.13,0.13,0.0
2020-02-25 12:26:00,0.13,0.13,0.13,0.13,0.0
