,open,high,low,close,volume
2020-02-25 09:31:00,7.98,7.98,7.98,7.98,1.0
2020-02-25 09:32:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:33:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:34:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:35:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:36:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:37:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:38:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:39:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:40:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:41:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:42:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:43:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:44:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:45:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:46:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:47:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:48:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:49:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:50:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:51:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:52:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:53:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:54:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:55:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:56:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:57:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:58:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 09:59:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:00:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:01:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:02:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:03:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:04:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:05:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:06:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:07:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:08:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:09:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:10:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:11:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:12:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:13:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:14:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:15:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:16:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:17:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:18:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:19:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:20:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:21:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:22:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:23:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:24:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:25:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:26:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:27:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:28:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:29:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:30:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:31:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:32:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:33:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:34:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:35:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:36:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:37:00,7.98,7.98,7.98,7.98,0.0
2020-02-25 10:38:00,7.925,7.925,7.925,7.925,1.0
2020-02-25 10:39:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:40:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:41:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:42:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:43:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:44:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:45:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:46:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:47:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:48:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:49:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:50:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:51:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:52:00,7.925,7.925,7.925,7.925,0.0
2020-02-25 10:53:00,7.925,7.925,7.925,7.925,0.0
